label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
hello,0.11256031119853044,0.02387530114661775,-0.03716361279961826,0.07253280372223103,-0.07045425477844507,-0.13012810937176184,-0.18682560217192767,0.024698746512213286,-0.018922679712386776,-0.1705277793103842,-0.02324741788085311,-0.0002831957256146885,-1.57863408864567e-05,-0.02493723532895479,0.25257980273092046,-0.049830334390733665,0.054623975133164526,-0.04581242531813021,0.11561857959918763,-0.027985254508268817,0.03458999052460962,0.034550614756206584,-0.08909109908865626,-0.11354983565208804,-0.06419785925132752,0.0931574571063512,0.06589999830168893,-0.012450507524724819,0.05446571332175493,0.04404025622703374,-0.03289445386969282,0.11101148026735537,-0.0059972396341660544,-0.006714843041484561,0.09570741714619933,-0.005524948046464268,0.012494265949326244,0.04424410650568902,0.002229782624236374,-0.0876448805821508,-0.0300880936933732,0.052439558938336565,0.08365672390795213,-0.09203955441230696,0.12862744743578325,0.04323467542945661,0.024595256014817376,-0.11351006726205543,-0.002126452918388371,0.11073951607267443,-0.11698225994517063,-0.09398233207652164,-0.11381037481476208,-0.03277360509326016,-0.13881531937370648,0.1111989065997867,-0.02793350184409544,0.04295874939461309,-0.16014080591234234,0.11486274865197284,0.0035582629427707633,0.08373490144288748,0.03081260770993747
hello,-0.08835269242925146,-0.069674969647724,-0.15661014651017371,-0.0794453872228197,0.03517127879090093,-0.1652959651675926,0.11658742431955536,0.1322846581952135,0.05374790948976607,-0.00813358555438261,0.0889095967971179,0.19465838400138077,-0.005793094646505845,-0.08680354855759048,0.05739693346070323,-0.05551171701292933,-0.0144214274372411,-0.018094636081741573,0.030087022916444717,0.08055051642717695,-0.1002570512255766,-0.14290948069634565,0.070400870363973,0.02288802645703186,0.07106441503230464,0.19565982122281236,-0.00476120539158866,-0.039296015378860794,0.12911945494615049,-0.08388276111361163,-0.08795444280231485,-0.10610627754724085,-0.07083929817877385,0.06740063430275085,-0.11233476285432759,-0.06927055515626179,0.015296256847124712,0.019730660353100477,0.0420323783606476,0.07483047911901275,-0.03478443605735148,-0.10193608903639487,-0.05614215632052815,-0.12250163506412425,0.09586459565829258,0.02152105094340561,0.010451647086744863,0.05695481111405955,-0.01196962449992437,0.14989413599925822,-0.11404846670008216,-0.02330312024041512,-0.0983965865551528,-0.04821237479023452,0.0445032150347221,0.00013732640027653182,0.023877772999682318,0.1055197612560699,0.04775850085146067,0.06793378899309495,-0.058497070913388606,0.06821501383242765,0.245314948450016
hello,0.19659288310372003,-0.2317609974713557,0.12330597247396283,-0.07985564749561211,-0.19377950827279622,0.0722907456988129,0.04066728201602961,0.09079105825737478,0.10844203795325479,-0.10041736380435967,-0.12349833414685976,0.009032774225439985,-0.02342436024131728,0.13571407640669922,-0.006627059768268007,0.020111910454770728,0.1922269114076894,0.09988095144200165,0.053677893374370504,0.08237255400064109,0.04878617167700788,-0.12969258217924978,0.0799012861316788,0.016442956439426254,-0.08402311172439109,-0.18483533690066065,-0.12987917305697777,-0.18464980975260073,0.02185728034410855,0.0901326524601816,-0.1573931695982203,0.01718412179344698,0.17132840161280186,-0.03584118207857839,0.00903843702711281,-0.09635770755063716,0.03733167838168063,-0.020128294456843564,0.006349847525117681,-0.0236463586317365,0.26996632454295455,0.03976355021980193,-0.21748868993002715,0.019927617683445326,0.02075885175083582,0.07010717191828375,0.04139862926933255,-0.24805992188669845,0.04177658439750609,-0.007680017077045159,-0.01740861449230432,-0.03670343578508802,0.16711626470251917,0.0440578643091685,0.06386401444650122,0.028406316833661863,-0.09754720831010533,-0.08005477312046673,0.0074836700733616245,0.04313244122196057,-0.15668000444681146,0.15853861468479805,0.005043266932746256
hello,-0.17522778644364356,-0.08696415229111965,0.06739039296260918,0.13475191153915053,-0.02724612305480959,0.025046552516987078,-0.07890889162318031,0.11824165344180478,0.03580314764959821,-0.15798089767703802,0.004355912335363467,0.03962825803016191,-0.17191147514254204,0.13823371916462698,0.0065815085641142594,0.035702941861572704,0.06472509298969445,0.19133481066748104,0.15728431765271444,0.08486981140731494,0.012197721826280247,-0.10238225016888712,0.10373703429026015,0.11858194904052753,0.06626240795100914,-0.020519976730981274,-0.010793330440875631,0.1380980340952737,0.028822265147053105,-0.11379462097921769,0.07184296431478328,-0.11649677699726312,0.008596554586979598,-0.1147873853934462,0.01034378064024565,-0.10433474159222951,0.1498150825913798,0.18809466230376135,-0.020748548172263848,-0.03190124356376125,0.011624266059274914,-0.07613355065465675,-0.03670502255571472,0.04384212743086528,-0.03827069166254593,-0.05463957278905943,-0.11154287543043317,0.11795022461522045,0.1275037264734038,-0.0018165884591502023,0.07858864603770024,0.06040395028454603,0.12844261395617085,0.031111438120848125,0.03785111542927172,-0.16556217399354814,-0.2033662246247459,-0.02894699540941964,-0.1637235389752646,-0.2470745150954562,-0.06011805734018515,0.035775312964083546,0.16635619341346292
hello,0.08155071518699598,0.03520684115728323,0.06050466748015331,-0.09197937110037727,-0.21001251651642053,0.08957451319029677,-0.06406437845640064,0.025304062322777467,-0.03628847090974658,-0.03203764199693359,-0.16397607436223519,0.1824761771953303,-0.21064559138864045,0.05958216928708755,-0.007848914785137067,-0.010985998565752594,0.10217688750506226,0.03821733195958493,0.051158345105733964,0.030714157818756662,-0.013819746302826591,-0.0037190448991592214,-0.024280972429047882,-0.13181543078827437,0.24637814898207014,0.0765068566299968,-0.0493002149536088,-0.07356209858159272,-0.05575747418562328,-0.0169827957519901,0.0041219539582842265,-0.026355533929501386,0.09203421973429156,0.17521779584555625,-0.05807548629015655,-0.13332961539052543,-0.03845841268437547,0.0349604972389039,0.08416060902503299,-0.06188030784997494,-0.05725353433445336,0.13696581026549715,0.007705077932462516,0.024698575253072674,-0.00790945753852615,-0.0005612104564572645,0.034102589816387724,0.10001905653087158,-0.031027411588399903,0.07722291156979844,0.07538918887497142,0.0950700899346223,-0.01060035229577042,-0.09124195181246367,0.12524438388786005,-0.0011614308042421344,0.004118009996148246,0.027702808771424076,0.030875815875898785,-0.15669872158246134,-0.018945527537099036,0.08133555330618829,-0.20931049559251858
hello,0.013408549669671255,-0.04086819864943289,0.10820993089863483,0.03458828898967164,-0.13585024188507852,-0.15124076057499805,0.07238826655170567,0.022367166863632965,0.19193525299310613,-0.09896485732887916,-0.0023387486840638345,0.05811776398225892,-0.025039520289322728,0.04374543963045015,-0.28353528191272814,0.025557723833891707,0.17965644641112544,-0.06566946893588725,-0.16497256183963693,-0.13495733765911822,0.08427942725367785,-0.14520390727801066,0.06954727566163448,0.2323636746305455,-0.050331324144129386,-0.055302597877675566,-0.07281339428092494,0.008405041413976577,-0.16252706430879327,0.040481185369053825,-0.07249931237789063,0.10034520249733386,0.16396753304680717,0.13014681016327742,-0.12326111221537339,-0.0006628165297388739,-0.007988234073679478,-0.04097768443749755,-0.08030432885048461,-0.22320083850511044,-0.07902606914819542,0.06349588378317512,0.12494511621875895,-0.1662486408708419,0.05624053933092557,0.21894866471549249,-0.03729602195480682,-0.061117050165733294,-0.12228996885006377,0.11984301004776213,0.09654714526012938,-0.11572918443283005,0.010000057983564292,-0.21220725237840685,-0.23651037357549032,-0.0039581607958375405,0.0031967889207344165,0.08678009759145044,-0.07532317202461272,-0.21610666156874656,0.06910044981425904,-0.010144801907635913,-0.0347781834548017
hello,0.10360018419309201,0.13330695122671468,-0.1428197210998488,-0.08600394363809788,0.12482234608738299,-0.21022624847722524,-0.19545856110726634,-0.026545204273983963,0.021010767925986492,0.03808340388804446,0.19662264353785308,-0.1582022897491676,0.08973265666754984,-0.08512402792623258,-0.15114819540116708,-0.04990466191798515,-0.07994999057082836,-0.2239533283041716,0.07524971098565787,0.055414679422771985,0.10126584124776271,0.03651735639726611,-0.02642445349638437,-0.027549019227407878,0.013171545931366803,0.02875641515483626,-0.07123592309539108,0.07587565232323211,0.04490345351944366,0.07655187792413817,0.04781623147891159,-0.043458093690544396,0.16380907057129956,-0.01189717209618018,-0.06493907314527814,-0.03128963996924517,-0.12071750303329778,0.06311654353380018,-0.08214959026561314,0.14863494479983694,-0.1824767344497965,0.11279225437627412,0.08061148453643582,-0.08766742816220448,0.06092016018994872,0.08367223232392612,0.10084260953606128,-0.10013296758291973,0.14663174156254474,0.08590353838580062,0.1483606601549585,0.03887477870839979,-0.04943458593736017,0.17958073656630352,-0.032912102539152964,-0.05000104513657475,-0.09575568001323034,-0.03737625288986161,0.13121607597015694,-0.12366366114627488,0.047108245822960665,0.07871112096154072,0.2088021812702001
hello,-0.07344488083370064,0.05263106040808588,-0.05744163423768633,-0.21110842097566873,0.07456123068073449,0.07517115752737596,-0.009366946526550932,-0.06994851585152682,0.02340286453094466,-0.0020865459709279114,0.036289221218347836,0.08295632793833638,0.03053563932767165,-0.09750283773277552,0.23674133425009078,0.09466538578909223,0.007098519614376107,0.11108547351614076,0.2575384049529486,0.0676019743731492,0.1562694426877962,-0.044976397695784674,-0.10708881741309051,0.2405365882618444,0.024205156284220864,0.18091011321405487,-0.10524997041262907,-0.0051520593452170325,0.01719737943624763,0.08982175138809986,0.13678470796506015,0.08812445983253714,-0.034839924332407804,-0.029616744299594506,0.020559375426611497,0.08150242300797686,0.04851971222335447,-0.2116165072740529,-0.12510820402659056,-0.080608120556926,-0.10501879026832928,0.1280413946097236,0.08836278712962613,-0.12387662860258097,0.03994502801502974,0.08377535021416718,-0.07774279381073573,-0.009186616156570923,0.1398367132978215,-0.05212789848529096,0.015304363439467545,0.05827722285094005,-0.011024918290629711,-0.061312543384996344,-0.10553566275754118,-0.003841108188439875,0.12898323549267718,-0.15072226865476315,0.06811729938273668,0.06536774142199256,0.13742319045442236,-0.12320281642772755,-0.1640113059456437
hello,0.038556779889105774,-0.08235255017501303,0.0006111879359226334,-0.06305984679193993,0.10496911938346232,-0.24360372940260186,0.056362189456845214,0.05496810840326064,0.011996779708420467,0.014714467998088758,-0.018845741265988345,0.03569831755316894,-0.07478581925755992,-0.06405064619363462,0.11686938037717479,0.18333530590088543,-0.026004241586434634,-0.03484112329014969,-0.017110545382734415,0.11750758243639217,0.04789263965486427,0.12035746928755327,0.06300929719510219,0.10776685933795056,-0.07889338899380628,-0.0016205863564118046,-0.02617888525585396,-0.13645831967149077,-0.20454663832353495,-0.025745199882009975,-0.003353789680406081,-0.10228721761604853,-0.05254305580679888,-0.09680809560997544,0.03879446166932354,-0.0334258875273078,0.07118127747963589,-0.11304756057799988,0.05557146873672775,0.056701119440780615,0.035243050220040865,-0.09552322461836114,0.06257236301894324,-0.1006257505557851,0.009528588762249266,-0.18718944610847615,0.0037383778326651102,-0.17321301545832096,-0.020232383578728044,0.05720523631547045,0.05939108673310506,-0.07181103622700302,0.0018615317521739998,0.12322207995714698,0.0219015422270011,0.014872255224689039,0.2015938247399417,0.020099949983661984,-0.12494005335187437,-0.1696742788069853,0.08923327759430012,0.16744865655576308,0.027307957050672307
hello,0.2070038038323075,-0.12733347991917596,-0.06943459475712442,-0.21061944991766535,-0.12440524057476976,0.06220606695138492,-0.07066600983954606,-0.03834830847120664,0.21962183549957426,-0.07791591292315585,0.02941380630636045,0.016831915122416972,0.028381612365479952,-0.08635572078183636,0.11580309059283889,-0.023563381494074245,0.011971561348725665,0.0808123953766442,0.11538596317647916,-0.02552747929948922,-0.20639626174589054,-0.10597833578514844,0.02607477909642037,0.05252240073223296,-0.0549692775183788,0.20346415002769247,0.0066213225604573565,0.02124139914720372,0.15805820011265637,0.010819751273187846,-0.07576222614956073,-0.05278703431844181,0.08857762448108386,0.061481650727160886,0.029788913220504407,-0.07818627858205363,-0.06717971160652662,0.05117174831847515,-0.025842675609219587,-0.013077889581648967,-0.147109969594227,-0.027410955597975985,-0.22002017700747187,0.0913546579674391,-0.012268168627848802,0.12240901608269189,-0.08742044649543357,0.17290187830425488,0.017305605411195843,-0.04020738466919324,0.1221358091587794,0.02153740698572945,0.07397236816998497,-0.07557521087035696,0.13084221740036944,-0.07460892003761581,0.04350655521803458,0.07621734432523047,0.18579043866844264,0.031193693047647214,0.12200533709720052,-0.019023922280991677,0.1433489309605576
hello,-0.060528439242930526,0.0700519724325961,-0.20422392181588275,0.08815226011315522,0.019347687403011113,-0.20364305417759967,-0.09383128828852355,-0.020300283737353566,-0.12127204766090377,0.07954093312194553,0.07300111129680388,0.17765161645519073,0.003109766222468843,-0.10888072913138153,0.04422544624196248,-0.022334495541217886,-0.10416584766286219,-0.03590845552053134,0.09625343182516226,-0.1245690356277801,0.018967784356619354,0.061990761597587735,-0.04996022148680107,-0.03883352345976995,0.12366465288083413,0.07915781498486874,0.0029326482986160828,0.0005262808874055879,-0.056099473146999645,-0.23283090303177012,0.033556347226044496,0.09260628304588658,0.0071154912036270794,0.06668450836083954,-0.02112026194446676,0.16314653299185922,-0.23993149087498453,-0.02919023783362758,-0.03695780012250715,-0.12446411691420632,0.12620390021730032,0.04585588937280354,-0.12142254709949905,-0.10576841682410852,-0.029405219249166104,0.017485407270663788,0.2035483287396533,-0.13055980536054645,0.10589369739242914,-0.17611718994319825,-0.15481673460707177,0.12335156172179736,-0.014036330284746677,-0.02369762079047602,-0.010701208605058852,-0.015882993827910346,0.0071464291857541995,-0.12003185877477729,-0.14412473685068913,0.10312266619778637,0.029418441730322986,-0.13136076098038202,-0.0696159986685156
hello,-0.022849901996385372,-0.07542160972067005,0.005853092765573878,0.014611509809833898,0.10994093277526906,0.05944824002902032,-0.1696695504953427,0.1188452546817401,-0.2529014798596926,0.01743634042083525,0.032546388032749486,0.15806082761355356,-0.03443634844828011,0.046049583556195955,0.048100308500290845,-0.02815369634645966,-0.2018369382710152,0.06850526264528677,-0.11260580002616223,0.09845862375648708,-0.08690063256511987,0.229662660783052,0.14076653307572926,-0.0727004704921802,0.06004747813282583,0.05490820292790839,-0.04193100724472884,0.07043122097781439,-0.11033604844957381,-0.08915602526180495,0.07658457486603304,-0.07215534214340018,-0.10350152892339717,-0.06549706418284984,-0.13867851621042535,-0.04028599170125158,-0.09214663620550961,-0.09738473888528253,0.04147689434870452,-0.07179984699562826,-0.2186816877137269,-0.0749404037426545,0.04564985151115991,0.10590417414579084,0.05247892839238434,0.0896696913585697,0.06498877998165342,0.23132945665681126,-0.06972354943420218,-0.07253986603716149,-0.024538747573501565,-0.20540374893026986,0.11471123086107445,-0.012107765674967493,-0.08377122724154643,-0.029546107173380354,-0.19135122075127656,0.20548204102477483,-0.17912833027615327,-0.13713569507345078,0.0028472716528911376,-0.017734256200791824,-0.009923043081379073
